created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Mar 02 16:07:05 +0000 2024;1763959221081842127;"@njmspecialist nggak ih abah mending jadi presiden jawa barat ajaa";0;1;0;0;in;1533281489323929600;1763951717195067401;ahmaanet;https://twitter.com/ahmaanet/status/1763959221081842127
Sat Mar 02 16:05:16 +0000 2024;1763958764883902491;"@jokowi Anda adalah presiden paling tidak tahu malu , Kata2 dan perbuatan berbanding terbalik , anda tidak layak jadi presiden .";0;0;0;0;in;191151638;1763824168469205383;hwangpingcia;https://twitter.com/hwangpingcia/status/1763958764883902491
Sat Mar 02 16:05:15 +0000 2024;1763958758227734720;"perolehan suara Pemilu tahun 2024 dari kecamatan Cidaun, Cugenang, Cipanas, Cilaku dan Kecamatan Sukaluyu oleh masing-masing anggota PPK yang disaksikan langsung oleh Bawaslu Kabupaten Cianjur dan para Saksi Pasangan Calon Presiden dan Wakil Presiden serta https://t.co/0TI681lO5t";0;1;0;0;in;2924946284;1763958650002092120;kpu_cianjur;https://twitter.com/kpu_cianjur/status/1763958758227734720
Sat Mar 02 16:05:00 +0000 2024;1763958695015133410;"#DiskusiInteraktif: Menimbang pernyataan Presiden yang mengomentari maraknya perundungan dengan meminta agar sekolah menjadi safe house, bagaimana merealisasikannya?  LIVE! Wakil Sekjen PGRI, Dr. Jejen Musfah MA  Streaming 👇👇👇 https://t.co/TiuTKwGBVt https://t.co/B10sisZoHi";0;0;0;1;in;121640063;1763958695015133410;RadioElshinta;https://twitter.com/RadioElshinta/status/1763958695015133410
Sat Mar 02 16:04:37 +0000 2024;1763958598596730945;"@princetriniey eh awat, hang kan presiden LDP!";0;1;0;0;in;2259027151;1763488915443614065;aiman_fathi;https://twitter.com/aiman_fathi/status/1763958598596730945
Sat Mar 02 16:04:29 +0000 2024;1763958567139409926;"@Spidro_Return @abu_waras Napsu bener pengen jadi presiden...";0;0;0;0;in;3031455911;1763562038033518656;frans_pra;https://twitter.com/frans_pra/status/1763958567139409926
Sat Mar 02 16:04:09 +0000 2024;1763958480627765696;"@Unggul_sejagatd @Bull_winner Prabowo Udah kebelet untuk jadi presiden, dasar pembunuh dan penculik";0;0;0;0;in;1606081336921686016;1762625106239766650;twitaliasman;https://twitter.com/twitaliasman/status/1763958480627765696
Sat Mar 02 16:04:02 +0000 2024;1763958450974077089;"@Uki23 Ga heran gw ki...justru yg gw heran knapa partai lo ga masuk... Padahal anak presiden, atasan wasit... 😅😂😅";0;0;0;0;in;1738587216245555200;1763801176594845771;mantanjendral01;https://twitter.com/mantanjendral01/status/1763958450974077089
Sat Mar 02 16:03:38 +0000 2024;1763958353452245266;"@negativisme @tvOneNews Kata siapa rakyat menang? Liat aja 5 tahun kedepan kalo prabowo gibran jadi presiden. Kalo negara ancur berarti rakyat kalah. Mikir negara ngapain mikirin capres.";0;0;0;0;in;98074263;1763369117820858562;Alif_Aunurrofiq;https://twitter.com/Alif_Aunurrofiq/status/1763958353452245266
Sat Mar 02 16:02:21 +0000 2024;1763958027286352148;"@enny_endah2 Aku malu punya presiden bangsat";0;0;0;0;in;1740639568985235456;1763778559703929276;Purwanto1111262;https://twitter.com/Purwanto1111262/status/1763958027286352148
