created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Dec 12 15:16:22 +0000 2023;1734593039652585864;"@kikysaputrii Wakanda no more,Indonesia forever. Anies presiden 2024 - 2029 Aamiin";0;0;0;0;in;2534955566;1734568455725342992;c00lingd0wn;https://twitter.com/c00lingd0wn/status/1734593039652585864
Tue Dec 12 15:05:47 +0000 2023;1734590376772768216;"Barokalloh keren sekali performance Pak Anies di debat capres perdana. Best of the best. Gue tegang sekaligus senang liat performance Pak Anies sampe ga bisa nge tweet selama debat. Semoga Alloh SWT meridhoi Pak Anies jadi presiden Republik Indonesia tahun 2024-2029 Masehi Aamiin";0;0;0;1;in;14978889;1734590376772768216;deenalovemuse;https://twitter.com/deenalovemuse/status/1734590376772768216
Tue Dec 12 14:59:12 +0000 2023;1734588720140222845;"Aku terus berdiri teguh memilih Anies Baswedan jadi Presiden Republik Indonesia 2024-2029. Tidak ada alasan untuk tidak memilih Anies dan aku percaya Anies mampu membawa Indonesia jadi adil dan makmur.";0;3;0;0;in;1557640722329010177;1734588720140222845;okuliii;https://twitter.com/okuliii/status/1734588720140222845
Tue Dec 12 14:56:30 +0000 2023;1734588038544781770;"Garansi kebebasan pendapat dari #AMINku01 "Wakanda No More, INDONESIA forever" Anies Rasyied Baswedan, yang sering pakai istilah konoha wakanda mesti mendukung Presiden Wakil Presiden 2024-2029 #AMINajadulu https://t.co/jU9IYRAesi";2;0;0;0;in;106320070;1734588038544781770;albahru;https://twitter.com/albahru/status/1734588038544781770
Tue Dec 12 14:55:44 +0000 2023;1734587845669691422;"@voiceofpkb @aniesbaswedan Indonesia Maju Anies Presiden  2024";0;0;0;0;in;1697591156845264896;1734568383499407588;Hsbsurya191;https://twitter.com/Hsbsurya191/status/1734587845669691422
Tue Dec 12 14:21:41 +0000 2023;1734579276996096181;"@PutraErlangga95 Insyaallah Anies Baswedan presiden INDONESIA 2024 AMIN....";0;0;0;0;in;1729470944367054848;1734559037415674038;abang_KHOTIB;https://twitter.com/abang_KHOTIB/status/1734579276996096181
Tue Dec 12 14:20:11 +0000 2023;1734578901232558394;"Doa terbaik untuk Pak Anies dan Gus Imin dalam perjalanan mereka memimpin Indonesia ke arah yang lebih baik, AMIN presiden 2024 #MenangSeputaran https://t.co/wv3OArySQY";0;1;0;2;in;1641667244244733953;1734578901232558394;Bagus_Media7;https://twitter.com/Bagus_Media7/status/1734578901232558394
Tue Dec 12 14:19:06 +0000 2023;1734578629969883371;"@ShawnDillonFan @PKSejahtera @jokowi @prabowo @gibran_tweet @aniesbaswedan @cakimiNOW @Jelli_cent @Kang_eNeS @Ahmadsarifuddi8 Apapun cara penguasa menangin Prabowo kami tetap memilih Anies untuk presiden Indonesia 2024 – 2029";0;0;0;0;in;720357434485813248;1734473625594671472;becaseimbibo;https://twitter.com/becaseimbibo/status/1734578629969883371
Tue Dec 12 14:18:51 +0000 2023;1734578565264654348;"Rakyat Indonesia bangga Anies Presiden th 2024 #AMINAjaDulu  #AMINku01";0;0;0;1;in;872199549552435200;1734578565264654348;kang_Soer;https://twitter.com/kang_Soer/status/1734578565264654348
Tue Dec 12 14:16:50 +0000 2023;1734578057154039972;"Tegakkan hukum dan keadilan pak anies untuk rakyat indonesia, presiden 2024 #hotlineparis https://t.co/A10HwFGzWj";0;0;0;1;in;1642535746581180416;1734578057154039972;budi6278;https://twitter.com/budi6278/status/1734578057154039972
Tue Dec 12 14:04:25 +0000 2023;1734574934960050489;"Debat Perdana Calon Presiden Indonesia Pemilu 2024 #AMINTerbaikNomor1 #PKSmenangAMIN  PilihPKS CoblosAMIN #AMINku01 #AMINajadulu PARTAI KEADILAN SEJAHTERA No 8 untuk No 1 Pak Anies #DebatCapres2023 #debatcapres2024 #DebatPilpres2024";0;0;0;0;in;99598076;1734574934960050489;Somawati_Dasay;https://twitter.com/Somawati_Dasay/status/1734574934960050489
Tue Dec 12 14:02:45 +0000 2023;1734574513344716889;"@BALAD_AMIN24 @cakimiNOW @aniesbaswedan Pasangan AMIN menguasai panggung debat Insaallah BP.Anies- Gus Muhaimin menjadi presiden dan wakil presiden Indonesia periode 2024-2029";0;0;0;0;in;1685280487601004544;1734558448573141454;RahmaddinL;https://twitter.com/RahmaddinL/status/1734574513344716889
Tue Dec 12 13:39:26 +0000 2023;1734568643617517966;"Indonesia kaya akan keberagaman. Mari bersama membangun bangsa dengan persatuan. Anies Presiden 2024  #AMINAjaDulu  #AMINku01";0;0;0;1;in;1728675832842043392;1734568643617517966;azzamy_m210489;https://twitter.com/azzamy_m210489/status/1734568643617517966
Tue Dec 12 13:32:36 +0000 2023;1734566927211864197;"Anies Baswedan untuk Presiden Indonesia 2024.. #AMINku01 #AMINajadulu https://t.co/cWfwEqKHdw";0;0;0;0;in;2787729650;1734566927211864197;astridyunitias;https://twitter.com/astridyunitias/status/1734566927211864197
Tue Dec 12 13:31:48 +0000 2023;1734566725717561847;"Semoga pak anies terpilih menjadi presiden republik indonesia 2024 dan menegakkan hukum yang tegas adil. https://t.co/bs29ZjsCqO";0;0;0;1;in;1642535746581180416;1734566725717561847;budi6278;https://twitter.com/budi6278/status/1734566725717561847
Tue Dec 12 13:17:24 +0000 2023;1734563098982572502;"Pak Anies ini keren jago banget semoga jadi presiden dan bisa kembaliin ekonomi yang stabil untuk masyarakat Indonesia maka ayo kita jadikan Amin presiden 2024";1;0;0;3;in;1185427569492951040;1734563098982572502;EkaPrasiska12;https://twitter.com/EkaPrasiska12/status/1734563098982572502
Tue Dec 12 13:13:33 +0000 2023;1734562133881622543;"Pak Anies ini udh paling cocok jadi presiden Indonesia 2024! https://t.co/ifn7WmM6wA";0;0;0;0;in;1321378409004498946;1734562133881622543;Masakomecin;https://twitter.com/Masakomecin/status/1734562133881622543
Tue Dec 12 13:12:59 +0000 2023;1734561990369001625;"Yakin bila Pak Anies Baswedan akan terpilih jadi presiden indonesia 2024 https://t.co/KG9Yx30OpB";0;0;0;0;in;1719256142285840384;1734561990369001625;ajinomosoo;https://twitter.com/ajinomosoo/status/1734561990369001625
