created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Jun 21 03:50:32 +0000 2023;1671364957404016642;"Live report 21 juni, RI beneran merakyat. Jokowi Anugerah bagi Indonesia Maju, Penerusnya Ganjar Pranowo, Presiden RI ke 8 di 2024. Insya Allah Berkah https://t.co/Gs2tAsmBBJ";0;0;0;0;in;1541424283037347841;1671364957404016642;jak_moel;https://twitter.com/jak_moel/status/1671364957404016642
Wed Jun 21 02:54:45 +0000 2023;1671350917046865923;"Ganjar Presiden 2024.  #GanjarCapres #GanjarMenangTotal #GanjarUntukSemua #GanjarMenang #GanjarPresiden #GanjarPilihanRakyat #Indonesia https://t.co/sVqwlSe5qY";0;0;0;0;in;1413386172672270337;1671350917046865923;BeritaT28156904;https://twitter.com/BeritaT28156904/status/1671350917046865923
Tue Jun 20 14:04:40 +0000 2023;1671157120300126218;"Halo Ibu-Ibu Senam dari Tebet 🤟 Terima kasih sudah datang ke posko pemenangan Ganjar Pranowo !!  Yuk sehat selalu dan terus mendukung Ganjar Pranowo sampai jadi Presiden Indonesia pada Tahun 2024.  #SahabatGanjar #GanjarPranowo #Ganjar #MEnangkanGAnjar #GenerasiGotongRoyong https://t.co/L0KH4rrvbm";0;0;0;1;in;1132290734046892032;1671157120300126218;BujangeGR;https://twitter.com/BujangeGR/status/1671157120300126218
Tue Jun 20 13:01:46 +0000 2023;1671141291747610626;"Pak Ganjar Pranowo tetap menjadi pilihan rakyat untuk menjadi calon presiden Indonesia 2024  #ganjarmerakyat #GanjarPilihanRakyat #GanjarPalingTepat https://t.co/8qCnC5BHpv";0;0;0;0;in;1649545878305226754;1671141291747610626;Safrimisbah;https://twitter.com/Safrimisbah/status/1671141291747610626
Tue Jun 20 12:59:05 +0000 2023;1671140613260218369;"@ex_AnakLolina @ganjarpranowo Og kadi propinsi percontohan SEBAGAI 7  "PROPINSI TERMISKIN" SE INDONESIA YA.  .HEBAT SEKALI GANJAR PRANOWO, APALAGI KLW 2024 BISA TERPILIH JADI PRESIDEN BARANGKALI INDONESIA BISA JADI SEJAJAR DENGAN ETHOPIA ATW UGANDA KALE YA SEBAGAI NEGARA TERMISKIN SEDUNIA.";0;0;0;0;in;1084276308694061056;1670757621723467780;AchmadThiam;https://twitter.com/AchmadThiam/status/1671140613260218369
Tue Jun 20 11:27:57 +0000 2023;1671117681314131968;"Ibu-Ibu Senam dari Tebet datang ke posko pemenangan #GanjarPranowo !! Berkomitmen mendukung @ganjarpranowo sampai jadi Presiden Indonesia pada Tahun 2024.  Mantap 🎊 🤗  #SahabatGanjar  #Ganjar #MEnangkanGAnjar #GenerasiGotongRoyong https://t.co/3xiAT62HXe";0;0;3;6;in;1240137086331748352;1671117681314131968;Penyair_Berdiri;https://twitter.com/Penyair_Berdiri/status/1671117681314131968
Tue Jun 20 08:30:51 +0000 2023;1671073110303608832;"Kita percaya. Anies Baswedan jadi Presiden Indonesia di tahun 2024. Rakyat sudah tidak percaya dengan Prabowo dan Ganjar!";0;0;0;0;in;1350839591247331328;1671073110303608832;Jali86476093;https://twitter.com/Jali86476093/status/1671073110303608832
Tue Jun 20 08:07:36 +0000 2023;1671067259174019072;"Halo Ibu-Ibu Senam dari Tebet 🤟 Terima kasih sudah datang ke posko pemenangan Ganjar Pranowo !!  Yuk sehat selalu dan terus mendukung Ganjar Pranowo sampai jadi Presiden Indonesia pada Tahun 2024.  #SahabatGanjar #GanjarPranowo #Ganjar #MEnangkanGAnjar #GenerasiGotongRoyong https://t.co/KC6jjZGcXj";0;0;9;8;in;1230994530083565568;1671067259174019072;sahabatganjar;https://twitter.com/sahabatganjar/status/1671067259174019072
Tue Jun 20 07:35:02 +0000 2023;1671059062988087296;"Lugas dan Pro Rakyat Kecil, Gabungan Seniman Indonesia Kompak Dukung Ganjar Presiden 2024 Pasutri Gaje Jan Ethes PAN PAN PAN Jam 3 Ada Indonesia https://t.co/BvsjE96AQH";0;3;6;24;in;1562793839672188928;1671059062988087296;sarameliaaa;https://twitter.com/sarameliaaa/status/1671059062988087296
Tue Jun 20 06:03:48 +0000 2023;1671036106446630912;"Ganjar adalah sosok ulet yang layang dan terbaik menjadi Presiden Indonesia 2024 #GanjarCapres https://t.co/hDsnkUyUQ8";0;0;0;0;in;2536538911;1671036106446630912;jepr27;https://twitter.com/jepr27/status/1671036106446630912
